Journey_ID,Journey_Date,Departure_Time,Arrival_Time,Actual_Arrival_Time,Reason_for_Delay,Duration_Time,Delay_Period,journey_key
19356,2024-03-14,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-03-14_17:15:00
19357,2024-03-14,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-03-14_17:45:00
19358,2024-03-14,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-03-14_17:45:00
19359,2024-03-14,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-03-14_17:45:00
19360,2024-03-14,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-03-14_17:45:00
19361,2024-03-14,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-03-14_17:45:00
19362,2024-03-15,14:45:00,16:35:00,16:35:00,No Delay,110.0,0.0,2024-03-15_14:45:00
19363,2024-03-14,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-03-14_17:45:00
19364,2024-03-14,17:45:00,18:45:00,18:45:00,No Delay,60.0,0.0,2024-03-14_17:45:00
19365,2024-03-14,18:00:00,19:50:00,19:50:00,No Delay,110.0,0.0,2024-03-14_18:00:00
19366,2024-03-14,18:00:00,19:20:00,19:20:00,No Delay,80.0,0.0,2024-03-14_18:00:00
19367,2024-03-15,15:30:00,16:50:00,16:50:00,Staff Shortage,80.0,0.0,2024-03-15_15:30:00
19368,2024-03-14,17:30:00,19:20:00,19:47:00,Technical Issue,110.0,27.0,2024-03-14_17:30:00
19369,2024-03-14,18:30:00,20:15:00,20:15:00,No Delay,105.0,0.0,2024-03-14_18:30:00
19370,2024-03-14,17:30:00,19:45:00,19:57:00,Technical Issue,135.0,12.0,2024-03-14_17:30:00
19371,2024-03-14,18:30:00,19:00:00,19:00:00,No Delay,30.0,0.0,2024-03-14_18:30:00
19372,2024-03-15,15:30:00,16:50:00,16:50:00,Staff Shortage,80.0,0.0,2024-03-15_15:30:00
19373,2024-03-15,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-03-15_15:45:00
19374,2024-03-14,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-03-14_18:45:00
19375,2024-03-15,15:45:00,17:35:00,17:35:00,No Delay,110.0,0.0,2024-03-15_15:45:00
19376,2024-03-14,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-03-14_18:45:00
19377,2024-03-14,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-03-14_18:45:00
19378,2024-03-15,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-03-15_15:45:00
19379,2024-03-14,18:45:00,19:20:00,19:20:00,No Delay,35.0,0.0,2024-03-14_18:45:00
19380,2024-03-14,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-03-14_18:45:00
19381,2024-03-15,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-03-15_16:00:00
19382,2024-03-15,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-03-15_16:00:00
19383,2024-03-15,16:00:00,17:00:00,17:00:00,Weather,60.0,0.0,2024-03-15_16:00:00
19384,2024-03-15,16:00:00,17:50:00,17:50:00,No Delay,110.0,0.0,2024-03-15_16:00:00
19385,2024-03-15,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-03-15_16:00:00
19386,2024-03-14,19:00:00,20:20:00,20:20:00,No Delay,80.0,0.0,2024-03-14_19:00:00
19387,2024-03-15,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-03-15_16:15:00
19388,2024-03-15,16:15:00,18:05:00,18:05:00,No Delay,110.0,0.0,2024-03-15_16:15:00
19389,2024-03-15,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-03-15_16:15:00
19390,2024-03-15,16:15:00,18:05:00,18:05:00,No Delay,110.0,0.0,2024-03-15_16:15:00
19391,2024-03-15,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-03-15_16:15:00
19392,2024-03-15,17:30:00,19:45:00,19:59:00,Technical Issue,135.0,14.0,2024-03-15_17:30:00
19393,2024-03-14,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-03-14_18:45:00
19394,2024-03-14,19:45:00,20:15:00,20:15:00,No Delay,30.0,0.0,2024-03-14_19:45:00
19395,2024-03-15,17:00:00,18:50:00,18:50:00,No Delay,110.0,0.0,2024-03-15_17:00:00
19396,2024-03-15,17:00:00,18:20:00,18:20:00,No Delay,80.0,0.0,2024-03-15_17:00:00
19397,2024-03-14,20:15:00,21:35:00,21:35:00,No Delay,80.0,0.0,2024-03-14_20:15:00
19398,2024-03-14,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-03-14_20:15:00
19399,2024-03-14,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-03-14_20:15:00
19400,2024-03-14,20:45:00,21:15:00,21:15:00,Traffic,30.0,0.0,2024-03-14_20:45:00
19401,2024-03-15,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-03-15_18:45:00
19402,2024-03-15,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-03-15_17:45:00
19403,2024-03-15,18:00:00,19:50:00,19:50:00,No Delay,110.0,0.0,2024-03-15_18:00:00
19404,2024-03-14,21:00:00,22:20:00,22:20:00,No Delay,80.0,0.0,2024-03-14_21:00:00
19405,2024-03-14,21:00:00,22:20:00,22:20:00,No Delay,80.0,0.0,2024-03-14_21:00:00
19406,2024-03-14,21:00:00,22:20:00,22:20:00,No Delay,80.0,0.0,2024-03-14_21:00:00
19407,2024-03-15,18:15:00,19:35:00,19:35:00,Weather Conditions,80.0,0.0,2024-03-15_18:15:00
19408,2024-03-14,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-03-14_21:30:00
19409,2024-03-14,21:30:00,22:30:00,22:30:00,No Delay,60.0,0.0,2024-03-14_21:30:00
19410,2024-03-15,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-03-15_18:45:00
19411,2024-03-15,17:45:00,19:35:00,19:35:00,Signal failure,110.0,0.0,2024-03-15_17:45:00
19412,2024-03-15,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-03-15_18:45:00
19413,2024-03-15,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-03-15_18:45:00
19414,2024-03-15,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-03-15_18:45:00
19415,2024-03-15,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-03-15_18:45:00
19416,2024-03-15,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-03-15_17:45:00
19417,2024-03-15,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-03-15_17:45:00
19418,2024-03-14,22:00:00,23:20:00,23:20:00,No Delay,80.0,0.0,2024-03-14_22:00:00
19419,2024-03-14,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-03-14_22:15:00
19420,2024-03-14,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-03-14_22:15:00
19421,2024-03-14,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-03-14_22:15:00
19422,2024-03-15,19:45:00,21:05:00,21:05:00,No Delay,80.0,0.0,2024-03-15_19:45:00
19423,2024-03-15,20:15:00,00:45:00,00:45:00,No Delay,-1170.0,0.0,2024-03-15_20:15:00
19424,2024-03-15,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-03-15_00:00:00
19425,2024-03-15,00:00:00,01:20:00,01:20:00,No Delay,80.0,0.0,2024-03-15_00:00:00
19426,2024-03-15,21:00:00,22:20:00,22:20:00,No Delay,80.0,0.0,2024-03-15_21:00:00
19427,2024-03-15,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-03-15_21:30:00
19428,2024-03-15,21:30:00,22:15:00,22:15:00,No Delay,45.0,0.0,2024-03-15_21:30:00
19429,2024-03-15,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-03-15_22:15:00
19430,2024-03-16,22:30:00,23:50:00,23:50:00,No Delay,80.0,0.0,2024-03-16_22:30:00
19431,2024-03-16,22:30:00,00:20:00,00:20:00,No Delay,-1330.0,0.0,2024-03-16_22:30:00
19432,2024-03-15,01:45:00,02:35:00,02:35:00,Weather,50.0,0.0,2024-03-15_01:45:00
19433,2024-03-15,01:45:00,03:00:00,03:00:00,No Delay,75.0,0.0,2024-03-15_01:45:00
19434,2024-03-15,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-03-15_02:00:00
19435,2024-03-15,02:00:00,02:30:00,02:30:00,No Delay,30.0,0.0,2024-03-15_02:00:00
19436,2024-03-15,02:00:00,04:15:00,04:15:00,No Delay,135.0,0.0,2024-03-15_02:00:00
19437,2024-03-15,02:15:00,03:35:00,03:35:00,No Delay,80.0,0.0,2024-03-15_02:15:00
19438,2024-03-16,23:30:00,00:00:00,00:00:00,No Delay,-1410.0,0.0,2024-03-16_23:30:00
19439,2024-03-15,23:45:00,00:45:00,00:45:00,No Delay,-1380.0,0.0,2024-03-15_23:45:00
19440,2024-03-15,23:45:00,00:10:00,00:10:00,No Delay,-1415.0,0.0,2024-03-15_23:45:00
19441,2024-03-15,02:45:00,04:35:00,04:35:00,No Delay,110.0,0.0,2024-03-15_02:45:00
19442,2024-03-16,23:45:00,00:45:00,00:45:00,No Delay,-1380.0,0.0,2024-03-16_23:45:00
19443,2024-03-15,23:45:00,02:00:00,02:00:00,No Delay,-1305.0,0.0,2024-03-15_23:45:00
19444,2024-03-16,23:45:00,00:35:00,00:35:00,No Delay,-1390.0,0.0,2024-03-16_23:45:00
19445,2024-03-16,23:45:00,00:45:00,00:45:00,No Delay,-1380.0,0.0,2024-03-16_23:45:00
19446,2024-03-16,00:00:00,00:50:00,00:50:00,No Delay,50.0,0.0,2024-03-16_00:00:00
19447,2024-03-16,00:00:00,01:20:00,01:20:00,No Delay,80.0,0.0,2024-03-16_00:00:00
19448,2024-03-16,00:00:00,00:30:00,00:30:00,Staffing,30.0,0.0,2024-03-16_00:00:00
19449,2024-03-16,00:00:00,00:30:00,00:30:00,Staffing,30.0,0.0,2024-03-16_00:00:00
19450,2024-03-15,04:15:00,05:15:00,05:26:00,Staff Shortage,60.0,11.0,2024-03-15_04:15:00
19451,2024-03-15,04:15:00,04:45:00,04:45:00,No Delay,30.0,0.0,2024-03-15_04:15:00
19452,2024-03-16,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-03-16_01:30:00
19453,2024-03-15,04:30:00,05:30:00,05:30:00,No Delay,60.0,0.0,2024-03-15_04:30:00
19454,2024-03-15,04:30:00,05:50:00,05:50:00,No Delay,80.0,0.0,2024-03-15_04:30:00
19455,2024-03-15,04:30:00,05:50:00,05:50:00,No Delay,80.0,0.0,2024-03-15_04:30:00
19456,2024-03-16,01:45:00,02:35:00,02:35:00,No Delay,50.0,0.0,2024-03-16_01:45:00
19457,2024-03-16,01:45:00,03:00:00,03:00:00,No Delay,75.0,0.0,2024-03-16_01:45:00
19458,2024-03-16,01:45:00,03:05:00,03:05:00,No Delay,80.0,0.0,2024-03-16_01:45:00
19459,2024-03-16,02:00:00,02:30:00,02:30:00,No Delay,30.0,0.0,2024-03-16_02:00:00
19460,2024-03-15,05:00:00,05:30:00,05:30:00,No Delay,30.0,0.0,2024-03-15_05:00:00
19461,2024-03-16,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-03-16_02:00:00
19462,2024-03-15,05:00:00,07:30:00,07:30:00,No Delay,150.0,0.0,2024-03-15_05:00:00
19463,2024-03-16,02:15:00,03:35:00,03:35:00,Staff Shortage,80.0,0.0,2024-03-16_02:15:00
19464,2024-03-15,05:15:00,06:35:00,06:35:00,No Delay,80.0,0.0,2024-03-15_05:15:00
19465,2024-03-16,02:15:00,03:35:00,03:35:00,Staff Shortage,80.0,0.0,2024-03-16_02:15:00
19466,2024-03-15,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-03-15_06:15:00
19467,2024-03-15,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-03-15_06:15:00
19468,2024-03-15,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-03-15_06:15:00
19469,2024-03-15,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-03-15_06:15:00
19470,2024-03-15,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-03-15_06:15:00
19471,2024-03-15,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-03-15_06:30:00
19472,2024-03-15,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-03-15_06:30:00
19473,2024-03-15,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-03-15_06:30:00
19474,2024-03-15,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-03-15_06:30:00
19475,2024-03-15,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-03-15_06:45:00
19476,2024-03-15,06:45:00,08:35:00,08:35:00,No Delay,110.0,0.0,2024-03-15_06:45:00
19477,2024-03-15,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-03-15_06:45:00
19478,2024-03-16,03:45:00,04:30:00,04:30:00,No Delay,45.0,0.0,2024-03-16_03:45:00
19479,2024-03-16,04:00:00,05:50:00,05:50:00,Weather,110.0,0.0,2024-03-16_04:00:00
19480,2024-03-15,07:00:00,08:00:00,08:00:00,No Delay,60.0,0.0,2024-03-15_07:00:00
19481,2024-03-15,07:00:00,08:15:00,08:15:00,No Delay,75.0,0.0,2024-03-15_07:00:00
19482,2024-03-16,04:00:00,05:00:00,05:00:00,No Delay,60.0,0.0,2024-03-16_04:00:00
19483,2024-03-16,04:15:00,05:35:00,05:35:00,No Delay,80.0,0.0,2024-03-16_04:15:00
19484,2024-03-16,04:30:00,06:45:00,06:45:00,No Delay,135.0,0.0,2024-03-16_04:30:00
19485,2024-03-15,07:30:00,08:40:00,08:40:00,No Delay,70.0,0.0,2024-03-15_07:30:00
19486,2024-03-15,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-03-15_07:30:00
19487,2024-03-15,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-03-15_07:30:00
19488,2024-03-15,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-03-15_07:30:00
19489,2024-03-15,07:30:00,08:40:00,08:40:00,No Delay,70.0,0.0,2024-03-15_07:30:00
19490,2024-03-16,05:00:00,05:45:00,05:45:00,No Delay,45.0,0.0,2024-03-16_05:00:00
19491,2024-03-16,05:00:00,07:15:00,07:15:00,No Delay,135.0,0.0,2024-03-16_05:00:00
19492,2024-03-15,08:00:00,10:15:00,10:58:00,Weather,135.0,43.0,2024-03-15_08:00:00
19493,2024-03-15,08:00:00,10:15:00,10:58:00,Weather,135.0,43.0,2024-03-15_08:00:00
19494,2024-03-15,08:00:00,10:15:00,10:58:00,Weather,135.0,43.0,2024-03-15_08:00:00
19495,2024-03-16,05:00:00,06:50:00,06:50:00,No Delay,110.0,0.0,2024-03-16_05:00:00
19496,2024-03-15,08:00:00,08:25:00,08:25:00,No Delay,25.0,0.0,2024-03-15_08:00:00
19497,2024-03-15,08:00:00,10:15:00,10:58:00,Weather,135.0,43.0,2024-03-15_08:00:00
19498,2024-03-15,08:00:00,10:15:00,10:58:00,Weather,135.0,43.0,2024-03-15_08:00:00
19499,2024-03-16,05:30:00,07:20:00,07:20:00,No Delay,110.0,0.0,2024-03-16_05:30:00
19500,2024-03-16,05:30:00,06:00:00,06:00:00,No Delay,30.0,0.0,2024-03-16_05:30:00
19501,2024-03-15,08:30:00,11:00:00,11:00:00,No Delay,150.0,0.0,2024-03-15_08:30:00
19502,2024-03-16,05:45:00,07:35:00,07:35:00,Technical Issue,110.0,0.0,2024-03-16_05:45:00
19503,2024-03-15,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-03-15_07:45:00
19504,2024-03-15,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-03-15_07:45:00
19505,2024-03-15,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-03-15_08:45:00
19506,2024-03-16,05:45:00,06:15:00,06:46:00,Signal Failure,30.0,31.0,2024-03-16_05:45:00
19507,2024-03-15,08:45:00,09:15:00,09:15:00,No Delay,30.0,0.0,2024-03-15_08:45:00
19508,2024-03-16,05:45:00,06:15:00,06:15:00,No Delay,30.0,0.0,2024-03-16_05:45:00
19509,2024-03-15,09:00:00,09:30:00,09:30:00,No Delay,30.0,0.0,2024-03-15_09:00:00
19510,2024-03-15,09:00:00,10:50:00,10:50:00,No Delay,110.0,0.0,2024-03-15_09:00:00
19511,2024-03-15,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-03-15_16:00:00
19512,2024-03-16,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-03-16_06:15:00
19513,2024-03-15,09:15:00,09:45:00,09:45:00,No Delay,30.0,0.0,2024-03-15_09:15:00
19514,2024-03-15,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-03-15_16:00:00
19515,2024-03-15,09:15:00,10:15:00,10:15:00,No Delay,60.0,0.0,2024-03-15_09:15:00
19516,2024-03-16,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-03-16_06:15:00
19517,2024-03-16,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-03-16_06:15:00
19518,2024-03-16,06:30:00,08:20:00,08:20:00,No Delay,110.0,0.0,2024-03-16_06:30:00
19519,2024-03-16,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-03-16_06:30:00
19520,2024-03-16,06:30:00,06:55:00,06:55:00,No Delay,25.0,0.0,2024-03-16_06:30:00
19521,2024-03-15,09:30:00,10:00:00,10:00:00,No Delay,30.0,0.0,2024-03-15_09:30:00
19522,2024-03-16,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-03-16_06:30:00
19523,2024-03-16,06:30:00,07:30:00,07:30:00,No Delay,60.0,0.0,2024-03-16_06:30:00
19524,2024-03-16,06:30:00,08:20:00,08:20:00,No Delay,110.0,0.0,2024-03-16_06:30:00
19525,2024-03-16,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-03-16_06:30:00
19526,2024-03-16,06:45:00,07:15:00,07:15:00,Technical Issue,30.0,0.0,2024-03-16_06:45:00
19527,2024-03-16,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-03-16_07:45:00
19528,2024-03-16,06:45:00,07:15:00,07:15:00,Technical Issue,30.0,0.0,2024-03-16_06:45:00
19529,2024-03-16,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-03-16_07:45:00
19530,2024-03-16,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-03-16_07:45:00
19531,2024-03-16,06:45:00,08:35:00,08:35:00,No Delay,110.0,0.0,2024-03-16_06:45:00
19532,2024-03-16,07:45:00,08:15:00,08:15:00,No Delay,30.0,0.0,2024-03-16_07:45:00
19533,2024-03-16,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-03-16_07:45:00
19534,2024-03-15,10:30:00,11:00:00,11:00:00,No Delay,30.0,0.0,2024-03-15_10:30:00
19535,2024-03-16,07:30:00,09:00:00,09:00:00,No Delay,90.0,0.0,2024-03-16_07:30:00
19536,2024-03-16,07:30:00,07:55:00,07:55:00,No Delay,25.0,0.0,2024-03-16_07:30:00
19537,2024-03-16,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-03-16_07:30:00
19538,2024-03-15,10:30:00,11:00:00,11:00:00,No Delay,30.0,0.0,2024-03-15_10:30:00
19539,2024-03-15,10:45:00,12:05:00,12:05:00,No Delay,80.0,0.0,2024-03-15_10:45:00
19540,2024-03-15,10:45:00,11:15:00,11:15:00,No Delay,30.0,0.0,2024-03-15_10:45:00
19541,2024-03-16,08:00:00,10:15:00,10:47:00,Weather,135.0,32.0,2024-03-16_08:00:00
19542,2024-03-15,11:00:00,13:30:00,13:30:00,No Delay,150.0,0.0,2024-03-15_11:00:00
19543,2024-03-16,08:00:00,10:15:00,10:47:00,Weather,135.0,32.0,2024-03-16_08:00:00
19544,2024-03-16,08:00:00,09:00:00,09:00:00,No Delay,60.0,0.0,2024-03-16_08:00:00
19545,2024-03-15,11:00:00,13:30:00,13:30:00,Staffing,150.0,0.0,2024-03-15_11:00:00
19546,2024-03-16,08:00:00,10:15:00,10:47:00,Weather,135.0,32.0,2024-03-16_08:00:00
19547,2024-03-15,11:00:00,12:50:00,12:50:00,No Delay,110.0,0.0,2024-03-15_11:00:00
19548,2024-03-16,08:00:00,10:15:00,10:47:00,Weather,135.0,32.0,2024-03-16_08:00:00
19549,2024-03-15,11:00:00,11:30:00,11:30:00,No Delay,30.0,0.0,2024-03-15_11:00:00
19550,2024-03-15,11:00:00,12:50:00,12:50:00,No Delay,110.0,0.0,2024-03-15_11:00:00
19551,2024-03-16,08:00:00,10:15:00,10:47:00,Weather,135.0,32.0,2024-03-16_08:00:00
19552,2024-03-16,08:00:00,10:15:00,10:47:00,Weather,135.0,32.0,2024-03-16_08:00:00
19553,2024-03-16,08:15:00,09:35:00,10:12:00,Signal Failure,80.0,37.0,2024-03-16_08:15:00
19554,2024-03-16,08:45:00,10:35:00,10:35:00,No Delay,110.0,0.0,2024-03-16_08:45:00
19555,2024-03-15,11:45:00,13:35:00,13:35:00,No Delay,110.0,0.0,2024-03-15_11:45:00
19556,2024-03-16,08:45:00,10:35:00,10:35:00,No Delay,110.0,0.0,2024-03-16_08:45:00
19557,2024-03-16,09:00:00,09:30:00,11:11:00,Signal Failure,30.0,101.0,2024-03-16_09:00:00
19558,2024-03-16,09:00:00,10:20:00,10:20:00,No Delay,80.0,0.0,2024-03-16_09:00:00
19559,2024-03-15,12:00:00,12:30:00,12:30:00,No Delay,30.0,0.0,2024-03-15_12:00:00
19560,2024-03-15,11:15:00,12:35:00,13:00:00,Technical Issue,80.0,25.0,2024-03-15_11:15:00
19561,2024-03-15,11:15:00,11:45:00,12:12:00,Technical Issue,30.0,27.0,2024-03-15_11:15:00
19562,2024-03-15,12:15:00,12:45:00,12:45:00,No Delay,30.0,0.0,2024-03-15_12:15:00
19563,2024-03-15,12:30:00,13:00:00,13:00:00,No Delay,30.0,0.0,2024-03-15_12:30:00
19564,2024-03-15,12:45:00,13:45:00,13:45:00,No Delay,60.0,0.0,2024-03-15_12:45:00
19565,2024-03-15,12:45:00,13:45:00,13:45:00,No Delay,60.0,0.0,2024-03-15_12:45:00
19566,2024-03-15,13:00:00,14:50:00,14:50:00,Staff Shortage,110.0,0.0,2024-03-15_13:00:00
19567,2024-03-15,13:15:00,13:45:00,13:45:00,Weather Conditions,30.0,0.0,2024-03-15_13:15:00
19568,2024-03-15,13:15:00,13:45:00,13:45:00,Weather Conditions,30.0,0.0,2024-03-15_13:15:00
19569,2024-03-16,11:15:00,12:35:00,12:43:00,Technical Issue,80.0,8.0,2024-03-16_11:15:00
19570,2024-03-16,11:15:00,11:45:00,11:49:00,Technical Issue,30.0,4.0,2024-03-16_11:15:00
19571,2024-03-16,10:15:00,10:45:00,10:45:00,No Delay,30.0,0.0,2024-03-16_10:15:00
19572,2024-03-15,13:30:00,14:00:00,14:00:00,No Delay,30.0,0.0,2024-03-15_13:30:00
19573,2024-03-15,13:30:00,14:00:00,14:00:00,No Delay,30.0,0.0,2024-03-15_13:30:00
19574,2024-03-15,13:45:00,14:15:00,14:15:00,No Delay,30.0,0.0,2024-03-15_13:45:00
19575,2024-03-16,11:00:00,12:20:00,12:20:00,No Delay,80.0,0.0,2024-03-16_11:00:00
19576,2024-03-16,11:00:00,11:30:00,13:59:00,Staff Shortage,30.0,149.0,2024-03-16_11:00:00
19577,2024-03-16,11:00:00,12:20:00,12:20:00,No Delay,80.0,0.0,2024-03-16_11:00:00
19578,2024-03-16,11:30:00,12:50:00,12:50:00,No Delay,80.0,0.0,2024-03-16_11:30:00
19579,2024-03-16,12:00:00,13:20:00,13:20:00,No Delay,80.0,0.0,2024-03-16_12:00:00
19580,2024-03-15,15:00:00,16:50:00,16:50:00,No Delay,110.0,0.0,2024-03-15_15:00:00
19581,2024-03-15,15:15:00,16:35:00,16:35:00,No Delay,80.0,0.0,2024-03-15_15:15:00
19582,2024-03-15,15:30:00,16:30:00,16:30:00,No Delay,60.0,0.0,2024-03-15_15:30:00
19583,2024-03-15,15:30:00,16:50:00,16:50:00,Staff Shortage,80.0,0.0,2024-03-15_15:30:00
19584,2024-03-16,12:45:00,13:15:00,13:15:00,No Delay,30.0,0.0,2024-03-16_12:45:00
19585,2024-03-15,16:00:00,17:10:00,17:10:00,No Delay,70.0,0.0,2024-03-15_16:00:00
19586,2024-03-15,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-03-15_16:00:00
19587,2024-03-15,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-03-15_16:00:00
19588,2024-03-15,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-03-15_16:00:00
19589,2024-03-15,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-03-15_16:15:00
19590,2024-03-16,13:15:00,14:35:00,14:35:00,No Delay,80.0,0.0,2024-03-16_13:15:00
19591,2024-03-15,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-03-15_16:15:00
19592,2024-03-16,13:15:00,13:45:00,13:45:00,No Delay,30.0,0.0,2024-03-16_13:15:00
19593,2024-03-15,16:15:00,17:15:00,17:15:00,No Delay,60.0,0.0,2024-03-15_16:15:00
19594,2024-03-15,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-03-15_16:15:00
19595,2024-03-16,13:30:00,14:00:00,14:00:00,No Delay,30.0,0.0,2024-03-16_13:30:00
19596,2024-03-15,16:30:00,18:00:00,18:00:00,No Delay,90.0,0.0,2024-03-15_16:30:00
19597,2024-03-15,16:30:00,17:45:00,17:45:00,No Delay,75.0,0.0,2024-03-15_16:30:00
19598,2024-03-16,13:30:00,14:50:00,14:50:00,No Delay,80.0,0.0,2024-03-16_13:30:00
19599,2024-03-15,17:45:00,18:45:00,18:45:00,No Delay,60.0,0.0,2024-03-15_17:45:00
19600,2024-03-15,16:30:00,17:30:00,17:30:00,No Delay,60.0,0.0,2024-03-15_16:30:00
19601,2024-03-15,16:30:00,17:00:00,17:00:00,No Delay,30.0,0.0,2024-03-15_16:30:00
19602,2024-03-15,17:45:00,19:35:00,19:35:00,Signal failure,110.0,0.0,2024-03-15_17:45:00
19603,2024-03-15,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-03-15_17:45:00
19604,2024-03-15,17:45:00,19:35:00,19:35:00,Signal failure,110.0,0.0,2024-03-15_17:45:00
19605,2024-03-15,16:45:00,19:00:00,19:00:00,No Delay,135.0,0.0,2024-03-15_16:45:00
19606,2024-03-15,17:45:00,19:35:00,19:35:00,Signal failure,110.0,0.0,2024-03-15_17:45:00
19607,2024-03-15,17:45:00,19:35:00,19:35:00,Signal failure,110.0,0.0,2024-03-15_17:45:00
19608,2024-03-15,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-03-15_17:45:00
19609,2024-03-16,14:00:00,15:00:00,15:00:00,No Delay,60.0,0.0,2024-03-16_14:00:00
19610,2024-03-15,17:00:00,18:20:00,18:20:00,No Delay,80.0,0.0,2024-03-15_17:00:00
19611,2024-03-16,14:15:00,14:45:00,14:45:00,No Delay,30.0,0.0,2024-03-16_14:15:00
