Transaction_ID,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Journey_Status,Departure_Station_ID,Arrival_Station_ID,Time_ID,Journey_ID,Refund_Request
4d52397e-eb7e-41da-91a8,Online,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,15935,15935,No
1f436041-b7e4-495a-a6a0,Online,Contactless,None,Standard,Off-Peak,19,On Time,16,24,15936,15936,No
904ff79c-fc33-463d-992e,Online,Contactless,None,Standard,Off-Peak,19,On Time,16,24,15937,15937,No
3d229daa-6e20-4ce8-85fe,Online,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,15938,15938,No
b30bab81-24e9-445c-83db,Online,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,15939,15939,No
7b37b509-d1eb-48f1-b065,Online,Credit Card,Adult,Standard,Off-Peak,2,Cancelled,19,13,15940,15940,Yes
c39965ba-3f8e-4d31-8181,Station,Contactless,Adult,Standard,Advance,11,On Time,22,2,15941,15941,No
463be394-4bf7-4e75-81a3,Online,Debit Card,Senior,Standard,Off-Peak,35,On Time,15,32,15942,15942,No
dde33ffb-6fcc-42f4-81e0,Online,Contactless,Disabled,Standard,Off-Peak,36,On Time,15,10,15943,15943,No
58cab6dd-1ba9-4c19-868f,Online,Contactless,Disabled,Standard,Off-Peak,36,On Time,15,10,15944,15944,No
bc49dcf2-6ba7-4af1-8242,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,15945,15945,No
e535cff1-67b7-4a92-bb83,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,15946,15946,No
ef28bc93-aa9e-4261-b8ef,Online,Contactless,Disabled,First Class,Off-Peak,72,On Time,15,10,15947,15947,No
3678ba6d-120f-4abb-b505,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,15948,15948,No
b57607a3-0f84-4765-a35b,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,15949,15949,No
04191de8-37b8-47cf-bdfc,Online,Debit Card,None,Standard,Advance,72,On Time,14,19,15950,15950,No
479f255f-2e15-469c-83ff,Online,Credit Card,Disabled,Standard,Advance,15,On Time,1,17,15951,15951,No
70686f0b-6efb-4103-b9ec,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,15952,15952,No
25eacbb1-10ae-4549-8464,Station,Contactless,None,Standard,Advance,7,On Time,14,1,15953,15953,No
c778dd27-deb7-4d10-92a9,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,15954,15954,No
ed86b7e0-6f1e-4712-8d95,Online,Credit Card,None,Standard,Advance,7,On Time,14,1,15955,15955,No
3921c92d-e983-407b-b038,Station,Credit Card,Disabled,Standard,Advance,15,On Time,1,17,15956,15956,No
6f49f8a6-fbf8-4b6c-a09f,Online,Debit Card,None,Standard,Advance,72,On Time,14,19,15957,15957,No
83f26a02-9124-4760-ac0f,Station,Contactless,None,Standard,Off-Peak,53,On Time,15,32,15958,15958,No
27c17f55-9c61-42fb-803e,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,15959,15959,No
39f620ea-6969-48be-b427,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,15960,15960,No
ddad11f2-6318-4e4c-a33a,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,15961,15961,No
143b9cd5-6210-4bf7-ba41,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,15962,15962,No
3890ea75-694f-489c-809b,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,15963,15963,No
f7f8ce29-837c-4a40-a75b,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,15964,15964,No
5569331d-bda0-435d-8da9,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,15965,15965,No
57c66309-aff0-4c7e-8ca6,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,15966,15966,No
b064117f-19ac-48d8-81f9,Online,Contactless,None,Standard,Off-Peak,10,Cancelled,14,1,15967,15967,Yes
631c21d2-cf43-4713-9405,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,15968,15968,No
cf622901-0431-49a6-be02,Station,Contactless,None,Standard,Advance,13,On Time,16,24,15969,15969,No
315ca3c9-1a64-4ec1-ab43,Online,Contactless,None,Standard,Off-Peak,19,On Time,16,24,15970,15970,No
c828b841-79cb-43e1-a3bf,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,15971,15971,No
5a35895b-440f-48c9-bfc0,Station,Contactless,None,Standard,Advance,3,On Time,13,19,15972,15972,No
4d1abaf6-0875-4ba5-81f2,Online,Credit Card,None,Standard,Advance,35,Cancelled,15,32,15973,15973,No
ff9610f7-a6ad-44cb-8927,Station,Credit Card,Disabled,Standard,Off-Peak,3,On Time,13,19,15974,15974,No
33c72772-ae14-4cbe-b39a,Online,Credit Card,None,Standard,Advance,35,Cancelled,15,32,15975,15975,No
acb65ec4-6553-44bb-97db,Online,Credit Card,Senior,Standard,Advance,6,On Time,13,5,15976,15976,No
a754f008-a884-420a-9b23,Online,Credit Card,None,Standard,Advance,35,Cancelled,15,32,15977,15977,Yes
953d28a1-fa83-4f51-b117,Station,Credit Card,Disabled,Standard,Off-Peak,3,On Time,13,19,15978,15978,No
902e2b3c-f9e0-4ad5-980f,Station,Contactless,None,Standard,Advance,3,On Time,13,19,15979,15979,No
e9c5af5f-4056-4673-b2d2,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,15980,15980,No
c3c85c9e-45ae-40de-be17,Online,Contactless,None,Standard,Advance,7,On Time,14,1,15981,15981,No
ff0281cd-e273-48a9-976d,Station,Credit Card,None,Standard,Advance,76,Delayed,13,14,15982,15982,No
af460083-0207-45e2-8112,Online,Contactless,None,Standard,Advance,7,On Time,14,1,15983,15983,No
1f547cbe-f668-4a3a-a2cb,Station,Contactless,None,First Class,Off-Peak,14,Delayed,19,13,15984,15984,No
8e844d3e-aeec-4f88-a3c3,Station,Credit Card,None,First Class,Advance,118,Delayed,13,14,15985,15985,No
0a3da7db-5e9f-4c9f-a247,Station,Credit Card,None,Standard,Advance,76,Delayed,13,14,15986,15986,No
1a69ef3d-4969-4380-90ea,Station,Credit Card,None,Standard,Advance,76,Delayed,13,14,15987,15987,No
ba584bd3-39f8-4461-8c31,Online,Contactless,None,Standard,Advance,6,On Time,24,22,15988,15988,No
d29fcfc9-d772-494b-a459,Online,Credit Card,None,Standard,Advance,72,On Time,14,19,15989,15989,No
090416e2-e0cb-42ed-99f2,Online,Contactless,None,Standard,Off-Peak,4,Cancelled,19,13,15990,15990,No
1ac9e74d-fa68-4b0b-ab21,Online,Credit Card,Adult,Standard,Off-Peak,8,On Time,17,1,15991,15991,No
c84a78f7-b973-4f57-9017,Station,Contactless,None,Standard,Advance,3,On Time,19,13,15992,15992,No
26822487-6adf-478e-8fd5,Online,Credit Card,None,First Class,Advance,134,On Time,19,14,15993,15993,No
4ad5199b-af5b-4755-ae11,Online,Contactless,None,Standard,Advance,13,On Time,16,24,15994,15994,No
72de346c-072e-44d0-b5d4,Online,Credit Card,Disabled,Standard,Off-Peak,13,On Time,16,24,15995,15995,No
c7b8803d-fd46-4728-8cc5,Station,Credit Card,Senior,First Class,Advance,35,On Time,14,1,15996,15996,No
313f16e5-65cd-48c0-b75b,Online,Contactless,None,Standard,Advance,13,On Time,16,24,15997,15997,No
4dffa9d7-7383-48bf-a2a5,Station,Contactless,Adult,Standard,Advance,6,Delayed,19,11,15998,15998,No
1e74ba34-5567-4955-8f56,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,15999,15999,No
adde008f-4330-459c-a612,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,16000,16000,No
a95715ca-9153-4b46-919c,Station,Contactless,Adult,Standard,Advance,6,Delayed,19,11,16001,16001,No
df5bd3d0-cff9-47a6-8bdc,Online,Contactless,None,Standard,Advance,3,On Time,19,13,16002,16002,No
c1ef9f85-f00a-4145-9ad6,Station,Debit Card,Adult,Standard,Off-Peak,3,Delayed,13,19,16003,16003,Yes
24352fcc-396d-4240-99bb,Online,Credit Card,None,First Class,Advance,10,On Time,13,19,16004,16004,No
5a7f5759-c94c-461a-bbf2,Online,Contactless,Senior,Standard,Advance,2,On Time,19,13,16005,16005,No
25661931-5816-42b7-b665,Online,Credit Card,Disabled,Standard,Advance,8,On Time,16,24,16006,16006,No
1f4d5565-efe6-4f7c-b591,Station,Contactless,Adult,Standard,Advance,23,On Time,15,32,16007,16007,No
3f99f662-e48b-48d4-a7c0,Station,Credit Card,None,Standard,Off-Peak,53,Cancelled,15,32,16008,16008,Yes
3dc959f1-599a-4234-90aa,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,16009,16009,No
fb4ac890-4dd9-4f3c-859b,Online,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,16010,16010,No
d72abc73-dc94-44ee-aa65,Station,Contactless,None,Standard,Off-Peak,19,On Time,24,16,16011,16011,No
9d7820d8-b632-4fc5-bbe9,Station,Debit Card,Adult,First Class,Advance,19,Delayed,1,19,16012,16012,Yes
937f42c3-9b16-4de5-8cf4,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,16013,16013,No
da65145c-7524-44c1-af93,Station,Credit Card,Disabled,First Class,Advance,7,On Time,13,19,16014,16014,No
641f4d23-51e5-4563-b291,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,16015,16015,No
bad60c61-1337-4b30-9fd3,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,16016,16016,No
0e278657-127a-44a9-9f58,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,16017,16017,No
c76acc90-365d-4c37-9919,Station,Contactless,None,Standard,Off-Peak,19,On Time,16,24,16018,16018,No
a588be6b-c512-4247-87d4,Station,Contactless,None,Standard,Off-Peak,19,On Time,16,24,16019,16019,No
b6dda051-492c-484e-9701,Online,Credit Card,None,First Class,Off-Peak,86,On Time,15,32,16020,16020,No
0df11538-e45e-480d-a922,Online,Contactless,None,Standard,Advance,7,On Time,14,1,16021,16021,No
b6b7a397-ad87-443b-bd67,Online,Credit Card,Disabled,Standard,Advance,8,On Time,16,24,16022,16022,No
ec67fb0c-37aa-4c45-8320,Online,Contactless,None,First Class,Advance,54,On Time,17,1,16023,16023,No
88965d99-f46a-4f8e-958d,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,16024,16024,No
20fd49a7-3e6e-426b-81c6,Online,Contactless,Adult,First Class,Off-Peak,52,On Time,14,1,16025,16025,No
f972290a-1673-48ad-9f9f,Online,Credit Card,Adult,Standard,Off-Peak,8,On Time,17,1,16026,16026,No
f31077fe-539f-4957-ba43,Online,Credit Card,Disabled,Standard,Advance,8,On Time,16,24,16027,16027,No
aaa67fcb-7bf2-452d-9e91,Online,Contactless,None,Standard,Advance,7,On Time,14,1,16028,16028,No
7e12c7ac-b9eb-422b-8cf8,Station,Credit Card,Adult,Standard,Off-Peak,35,On Time,15,32,16029,16029,No
cabe1d54-ebdd-44a0-95f3,Station,Debit Card,Disabled,Standard,Off-Peak,7,On Time,14,1,16030,16030,No
d5db498b-4bfe-46f7-bf54,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,16031,16031,No
dccd00b8-fc4f-4705-983c,Online,Contactless,None,Standard,Advance,35,On Time,15,32,16032,16032,No
39b846f2-03b0-4ac1-8d38,Station,Credit Card,Adult,Standard,Off-Peak,35,On Time,15,32,16033,16033,No
e0f494c7-eecd-421e-85af,Station,Contactless,None,First Class,Off-Peak,86,On Time,15,32,16034,16034,No
10cdbd18-87d2-490a-a9ed,Station,Credit Card,None,Standard,Off-Peak,8,On Time,1,26,16035,16035,No
6fefc2ef-00b8-4e4f-98f4,Station,Contactless,None,Standard,Advance,13,Cancelled,16,24,16036,16036,Yes
6b547d8a-461b-4728-89ce,Station,Contactless,Senior,Standard,Advance,2,On Time,19,13,16037,16037,No
ddcf5150-d06d-4a66-9498,Station,Contactless,None,Standard,Off-Peak,53,On Time,15,32,16038,16038,No
3a21cbe6-f4b9-4187-aa80,Station,Credit Card,None,Standard,Off-Peak,8,On Time,1,26,16039,16039,No
79fd888e-ac3a-428b-9f55,Online,Credit Card,None,Standard,Advance,86,On Time,19,16,16040,16040,No
7c07cccd-b155-432a-806c,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,16041,16041,No
a8d34b61-1793-46bd-b2d6,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,16042,16042,No
cff0aef0-3ac5-414a-a9dd,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,16043,16043,No
44b83cf9-3c04-423e-928d,Station,Credit Card,None,Standard,Off-Peak,113,On Time,13,14,16044,16044,No
843a4517-e2fd-4b23-af29,Online,Contactless,None,Standard,Off-Peak,10,On Time,14,1,16045,16045,No
8504dea4-100c-45a7-80d8,Online,Credit Card,None,Standard,Off-Peak,53,On Time,15,32,16046,16046,No
82afb830-777d-4bd7-a617,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,16047,16047,No
d48ddd98-46fe-4b48-ba27,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,16048,16048,No
a89039e8-344a-40c0-9226,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,16049,16049,No
7fad884c-11fe-4353-85db,Station,Credit Card,Adult,Standard,Off-Peak,7,On Time,14,1,16050,16050,No
0903bb9d-997d-40a4-b20b,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,16051,16051,No
1646ca5c-27d2-4bec-af1c,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,16052,16052,No
5ba0ce76-e693-41e9-8720,Station,Contactless,None,Standard,Advance,13,Delayed,16,24,16053,16053,No
a40698ac-e1cc-4c0d-8d24,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,16054,16054,No
a9546075-8c79-49c8-a832,Station,Contactless,None,Standard,Advance,13,Delayed,16,24,16055,16055,No
7bf91cf9-8c77-4725-9365,Online,Credit Card,Disabled,Standard,Advance,4,Cancelled,14,1,16056,16056,Yes
bee46da6-02d7-4f57-8654,Online,Credit Card,None,Standard,Off-Peak,12,On Time,17,1,16057,16057,No
d930b6f4-b2ab-46e5-957b,Station,Contactless,None,Standard,Off-Peak,19,On Time,16,24,16058,16058,No
4bdaa5f8-206c-49ae-9839,Online,Credit Card,None,First Class,Off-Peak,21,On Time,1,21,16059,16059,No
dc74cb1e-dc32-4435-9681,Station,Contactless,None,Standard,Advance,3,On Time,19,13,16060,16060,No
9204b5af-e98a-4d94-8131,Online,Credit Card,None,First Class,Off-Peak,70,On Time,32,23,16061,16061,No
7b629b71-f116-439c-9c8f,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,16062,16062,No
94104b6d-3322-4494-b04b,Online,Credit Card,None,Standard,Off-Peak,10,On Time,1,21,16063,16063,No
53702f43-ffa5-41d6-b5a2,Online,Credit Card,Disabled,First Class,Off-Peak,53,On Time,17,31,16064,16064,No
017321bd-d1b1-4705-8a2c,Online,Contactless,None,First Class,Off-Peak,54,On Time,32,9,16065,16065,No
1adf4bfd-42c6-4be3-80a3,Station,Debit Card,Disabled,Standard,Advance,4,On Time,14,1,16066,16066,No
14901887-3aff-407d-a6e3,Station,Credit Card,None,Standard,Advance,35,On Time,15,32,16067,16067,No
0f8f0749-96a1-4f9d-8d7f,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,16068,16068,No
36533214-d700-4809-952a,Online,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,16069,16069,No
080f2fb6-c196-486f-9eb0,Station,Debit Card,Disabled,Standard,Advance,4,On Time,14,1,16070,16070,No
7514a099-2e25-4ed0-9638,Station,Debit Card,Disabled,Standard,Advance,4,On Time,14,1,16071,16071,No
ececb9fb-2045-4371-abb5,Station,Credit Card,None,Standard,Off-Peak,12,On Time,17,1,16072,16072,No
609e77ac-fd1d-4024-81d3,Station,Credit Card,None,Standard,Off-Peak,4,Cancelled,19,13,16073,16073,No
bf8ab7e4-7118-4df9-a918,Online,Credit Card,None,Standard,Advance,35,Cancelled,15,32,16074,16074,Yes
2516892b-f0d2-4d38-8325,Station,Credit Card,None,Standard,Off-Peak,4,Cancelled,19,13,16075,16075,No
c0228c12-0f17-4d2f-9055,Online,Contactless,Adult,Standard,Advance,2,On Time,19,13,16076,16076,No
12878785-6684-40f0-81f5,Online,Credit Card,Senior,Standard,Off-Peak,23,On Time,17,12,16077,16077,No
26a27b10-699b-4be3-8c02,Online,Credit Card,Senior,Standard,Off-Peak,23,On Time,17,12,16078,16078,No
0ecbc284-6cea-4661-b9ee,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,16079,16079,No
4c3b3eaa-3dc2-477e-b90c,Online,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,16080,16080,No
2fa8dd35-9fad-47f3-ba92,Station,Credit Card,Adult,Standard,Off-Peak,65,On Time,15,13,16081,16081,No
dcb2650e-eaac-4e9e-b3d0,Online,Contactless,Disabled,Standard,Advance,13,On Time,1,16,16082,16082,No
0f986b86-6060-452e-a9e3,Station,Contactless,Adult,Standard,Advance,50,Delayed,13,14,16083,16083,No
2d530c47-d40b-4d6c-ae48,Online,Credit Card,Senior,Standard,Advance,16,On Time,17,12,16084,16084,No
e2627a66-02a6-4324-b103,Station,Debit Card,None,First Class,Advance,54,On Time,17,1,16085,16085,No
f2e92fef-cfd7-4455-b358,Station,Credit Card,None,Standard,Advance,35,Delayed,15,32,16086,16086,No
eae64438-b60d-4991-9cc4,Online,Credit Card,Senior,Standard,Advance,16,On Time,17,12,16087,16087,No
9cd60f2e-ac10-4e41-a91d,Online,Credit Card,Senior,Standard,Advance,16,On Time,17,12,16088,16088,No
d1b3f403-3ac5-4c68-a013,Station,Credit Card,None,Standard,Advance,35,Delayed,15,32,16089,16089,No
1e7148ab-7ac1-4976-a2a7,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,16090,16090,No
1bf194a6-3096-4770-aae9,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,16091,16091,No
5efa6c8b-7560-46eb-a240,Station,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,16092,16092,No
d5aa0336-aa5a-4a6b-977b,Station,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,16093,16093,No
7734c692-a462-48f2-909a,Station,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,16094,16094,No
f6045b22-3092-4cf8-a5e9,Station,Contactless,None,Standard,Advance,13,On Time,16,24,16095,16095,No
f3cd0a11-a664-4c6e-b118,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,16096,16096,No
87560e74-f971-4535-b6c2,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,16097,16097,No
080a3c9f-eb7f-4752-8db6,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,16098,16098,No
3a3f7fa4-0b72-4a9f-9491,Online,Contactless,None,Standard,Advance,3,On Time,19,13,16099,16099,No
9ef8e91d-7ba1-4d72-b338,Online,Credit Card,None,Standard,Advance,1,On Time,1,31,16100,16100,No
5e242a46-cfa9-47b5-84c1,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,16101,16101,Yes
8340026b-d8d5-40a1-a012,Station,Contactless,None,Standard,Advance,35,Delayed,15,32,16102,16102,No
81e02a2f-ab80-4520-8956,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,16103,16103,No
e4cb053d-45af-43c4-b0b8,Station,Credit Card,None,Standard,Advance,5,On Time,1,26,16104,16104,No
fc7233bc-6cc5-4008-9ec2,Online,Credit Card,None,Standard,Advance,5,On Time,1,28,16105,16105,No
1cfeb72b-47da-4d19-a0e3,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,16106,16106,No
a944d03c-373e-46d3-9105,Online,Debit Card,None,Standard,Advance,21,On Time,1,14,16107,16107,No
3c257853-a5ee-42e9-936e,Station,Contactless,None,Standard,Advance,35,Delayed,15,32,16108,16108,No
e20a3aa5-cba0-4621-84cf,Station,Contactless,None,Standard,Advance,35,Delayed,15,32,16109,16109,No
d7754193-95bd-480f-922d,Station,Credit Card,Adult,Standard,Advance,5,Cancelled,17,1,16110,16110,No
8bbedda8-5356-4bf6-bf5d,Station,Credit Card,Adult,Standard,Advance,5,Cancelled,17,1,16111,16111,No
3561cbe0-00ce-40e0-b295,Station,Contactless,None,Standard,Off-Peak,53,On Time,15,32,16112,16112,No
42bd6d4c-bcac-465c-98d3,Station,Credit Card,Adult,First Class,Off-Peak,108,On Time,14,19,16113,16113,No
a2da6e89-687c-4bea-817a,Online,Contactless,Senior,Standard,Off-Peak,6,On Time,1,13,16114,16114,No
907ba6d4-1a3e-4720-a86a,Station,Credit Card,Adult,Standard,Off-Peak,72,On Time,14,19,16115,16115,No
7c6655b8-35d6-4938-8ae1,Online,Credit Card,None,First Class,Advance,108,On Time,14,19,16116,16116,No
4814bc12-6359-49a5-8c4b,Online,Contactless,None,Standard,Advance,6,On Time,24,22,16117,16117,No
e1e79a57-d83d-4a3f-a8c9,Online,Credit Card,Senior,Standard,Advance,2,On Time,13,19,16118,16118,No
90d7e699-6794-4106-819c,Online,Contactless,Adult,Standard,Advance,2,On Time,19,13,16119,16119,No
2dea423c-6087-4000-8eea,Online,Contactless,Adult,Standard,Advance,2,On Time,19,13,16120,16120,No
8da11540-f4e7-4b36-84a7,Online,Contactless,Adult,Standard,Advance,2,On Time,19,13,16121,16121,No
3390d79f-5375-4317-a41f,Station,Credit Card,Disabled,Standard,Advance,2,On Time,13,19,16122,16122,No
dbfe3866-1316-4616-903c,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,16123,16123,No
d37fbeb6-5665-4324-962b,Online,Contactless,None,Standard,Advance,35,On Time,15,32,16124,16124,No
acc137e0-da5d-4abe-afc2,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,16125,16125,No
28780035-81ef-4063-a9eb,Station,Credit Card,None,Standard,Advance,35,On Time,15,32,16126,16126,No
372c3e1d-e420-4a3b-b6d3,Station,Credit Card,Adult,Standard,Advance,56,On Time,19,14,16127,16127,No
205e72d1-804c-4d2f-adfb,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,16128,16128,No
84a48807-3a03-4cf6-bd0a,Online,Contactless,Disabled,Standard,Off-Peak,3,On Time,13,19,16129,16129,No
d171658b-3f79-4dc7-b4ee,Online,Contactless,None,Standard,Advance,72,On Time,14,19,16130,16130,No
115a2bd3-295c-4ab9-a9e0,Station,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,16131,16131,No
f464e488-6124-42c3-87f4,Online,Credit Card,None,Standard,Off-Peak,17,On Time,19,20,16132,16132,No
07704fe9-5ee4-49a2-b98d,Online,Credit Card,None,Standard,Off-Peak,17,On Time,19,20,16133,16133,No
321aaeb3-109e-48db-8d2a,Station,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,16134,16134,No
6c91dc4d-9a57-4819-89ba,Online,Contactless,Adult,Standard,Off-Peak,8,On Time,17,1,16135,16135,No
5839ef86-d3ef-40a5-8d7c,Online,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,16136,16136,No
dcae454e-a4c5-4801-9584,Station,Credit Card,None,First Class,Advance,10,On Time,13,19,16137,16137,No
e1237a12-319d-496d-aee3,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,16138,16138,No
69261c06-8f40-46d5-8f51,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,16139,16139,No
03ee0d1a-c1b7-4e0b-8b4b,Online,Contactless,None,Standard,Off-Peak,107,On Time,14,19,16140,16140,No
d657a43f-685b-4219-86e6,Online,Contactless,Disabled,Standard,Advance,5,On Time,32,8,16141,16141,No
485894ae-007c-41d9-a833,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,16142,16142,No
bd7ee802-78f6-4de7-ad71,Station,Contactless,None,Standard,Advance,21,On Time,1,14,16143,16143,No
9ed102ad-d849-4f70-b693,Online,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,16144,16144,No
