Journey ID,Journey_Date,Departure Time,Arrival Time,Actual Arrival Time,Reason for Delay,key
10229,3/10/2024,10:15:00,11:15:00,15:00:00,Staffing,2024-03-10 10:15:00 11:15:00 15:00:00 Staffing
10230,3/10/2024,10:30:00,11:50:00,11:50:00,no delay,2024-03-10 10:30:00 11:50:00 11:50:00 no delay
10231,3/9/2024,13:30:00,14:00:00,15:00:00,Traffic,2024-03-09 13:30:00 14:00:00 15:00:00 Traffic
10232,3/9/2024,13:30:00,15:20:00,15:20:00,no delay,2024-03-09 13:30:00 15:20:00 15:20:00 no delay
10233,3/10/2024,10:45:00,12:05:00,12:05:00,no delay,2024-03-10 10:45:00 12:05:00 12:05:00 no delay
10234,3/9/2024,13:45:00,14:45:00,14:45:00,no delay,2024-03-09 13:45:00 14:45:00 14:45:00 no delay
10235,3/10/2024,10:45:00,11:15:00,11:15:00,no delay,2024-03-10 10:45:00 11:15:00 11:15:00 no delay
10236,3/10/2024,11:00:00,12:15:00,15:00:00,Weather Conditions,2024-03-10 11:00:00 12:15:00 15:00:00 Weather Conditions
10237,3/10/2024,11:00:00,12:20:00,12:20:00,no delay,2024-03-10 11:00:00 12:20:00 12:20:00 no delay
10238,3/9/2024,14:00:00,15:00:00,15:00:00,no delay,2024-03-09 14:00:00 15:00:00 15:00:00 no delay
10239,3/10/2024,11:00:00,12:20:00,13:13:00,Staff Shortage,2024-03-10 11:00:00 12:20:00 13:13:00 Staff Shortage
10240,3/9/2024,14:15:00,16:05:00,16:05:00,no delay,2024-03-09 14:15:00 16:05:00 16:05:00 no delay
10241,3/10/2024,11:15:00,12:35:00,12:35:00,no delay,2024-03-10 11:15:00 12:35:00 12:35:00 no delay
10242,3/9/2024,14:45:00,15:15:00,15:15:00,no delay,2024-03-09 14:45:00 15:15:00 15:15:00 no delay
10243,3/9/2024,14:45:00,16:35:00,16:35:00,no delay,2024-03-09 14:45:00 16:35:00 16:35:00 no delay
10244,3/10/2024,11:45:00,13:05:00,13:05:00,no delay,2024-03-10 11:45:00 13:05:00 13:05:00 no delay
10245,3/9/2024,14:45:00,17:15:00,17:15:00,no delay,2024-03-09 14:45:00 17:15:00 17:15:00 no delay
10246,3/10/2024,12:00:00,13:20:00,13:20:00,no delay,2024-03-10 12:00:00 13:20:00 13:20:00 no delay
10247,3/9/2024,15:00:00,16:30:00,16:30:00,no delay,2024-03-09 15:00:00 16:30:00 16:30:00 no delay
10248,3/10/2024,12:15:00,12:45:00,12:45:00,no delay,2024-03-10 12:15:00 12:45:00 12:45:00 no delay
10249,3/9/2024,15:30:00,16:50:00,16:50:00,no delay,2024-03-09 15:30:00 16:50:00 16:50:00 no delay
10250,3/9/2024,15:45:00,16:15:00,16:15:00,no delay,2024-03-09 15:45:00 16:15:00 16:15:00 no delay
10251,3/10/2024,12:45:00,13:45:00,13:45:00,no delay,2024-03-10 12:45:00 13:45:00 13:45:00 no delay
10252,3/9/2024,15:45:00,18:15:00,18:15:00,no delay,2024-03-09 15:45:00 18:15:00 18:15:00 no delay
10253,3/10/2024,13:00:00,14:20:00,14:20:00,no delay,2024-03-10 13:00:00 14:20:00 14:20:00 no delay
10254,3/10/2024,13:15:00,14:35:00,14:35:00,no delay,2024-03-10 13:15:00 14:35:00 14:35:00 no delay
10255,3/9/2024,16:15:00,17:35:00,17:35:00,no delay,2024-03-09 16:15:00 17:35:00 17:35:00 no delay
10256,3/9/2024,16:15:00,18:05:00,18:05:00,no delay,2024-03-09 16:15:00 18:05:00 18:05:00 no delay
10257,3/9/2024,16:15:00,16:45:00,16:45:00,no delay,2024-03-09 16:15:00 16:45:00 16:45:00 no delay
10258,3/10/2024,13:15:00,13:45:00,13:45:00,no delay,2024-03-10 13:15:00 13:45:00 13:45:00 no delay
10259,3/10/2024,13:45:00,15:35:00,15:35:00,no delay,2024-03-10 13:45:00 15:35:00 15:35:00 no delay
10260,3/10/2024,13:45:00,16:00:00,16:00:00,no delay,2024-03-10 13:45:00 16:00:00 16:00:00 no delay
10261,3/9/2024,17:00:00,18:00:00,18:00:00,no delay,2024-03-09 17:00:00 18:00:00 18:00:00 no delay
10262,3/9/2024,17:00:00,18:50:00,18:50:00,no delay,2024-03-09 17:00:00 18:50:00 18:50:00 no delay
10263,3/10/2024,14:15:00,15:35:00,15:35:00,no delay,2024-03-10 14:15:00 15:35:00 15:35:00 no delay
10264,3/9/2024,17:15:00,17:45:00,17:45:00,no delay,2024-03-09 17:15:00 17:45:00 17:45:00 no delay
10265,3/9/2024,17:30:00,18:00:00,18:00:00,no delay,2024-03-09 17:30:00 18:00:00 18:00:00 no delay
10266,3/10/2024,15:00:00,16:50:00,16:50:00,no delay,2024-03-10 15:00:00 16:50:00 16:50:00 no delay
10267,3/10/2024,15:00:00,16:00:00,16:00:00,no delay,2024-03-10 15:00:00 16:00:00 16:00:00 no delay
10268,3/10/2024,15:30:00,16:30:00,16:30:00,no delay,2024-03-10 15:30:00 16:30:00 16:30:00 no delay
10269,3/9/2024,18:30:00,19:30:00,19:30:00,no delay,2024-03-09 18:30:00 19:30:00 19:30:00 no delay
10270,3/10/2024,15:30:00,16:50:00,16:50:00,no delay,2024-03-10 15:30:00 16:50:00 16:50:00 no delay
10271,3/9/2024,18:30:00,20:45:00,20:45:00,no delay,2024-03-09 18:30:00 20:45:00 20:45:00 no delay
10272,3/9/2024,18:30:00,20:00:00,20:00:00,no delay,2024-03-09 18:30:00 20:00:00 20:00:00 no delay
10273,3/9/2024,18:45:00,19:45:00,19:45:00,no delay,2024-03-09 18:45:00 19:45:00 19:45:00 no delay
10274,3/10/2024,15:45:00,17:05:00,17:05:00,no delay,2024-03-10 15:45:00 17:05:00 17:05:00 no delay
10275,3/9/2024,18:45:00,19:00:00,19:00:00,no delay,2024-03-09 18:45:00 19:00:00 19:00:00 no delay
10276,3/10/2024,15:45:00,16:15:00,15:00:00,Weather Conditions,2024-03-10 15:45:00 16:15:00 15:00:00 Weather Conditions
10277,3/10/2024,15:45:00,17:35:00,17:35:00,no delay,2024-03-10 15:45:00 17:35:00 17:35:00 no delay
10278,3/10/2024,16:00:00,17:20:00,17:20:00,no delay,2024-03-10 16:00:00 17:20:00 17:20:00 no delay
10279,3/9/2024,19:00:00,20:00:00,20:00:00,no delay,2024-03-09 19:00:00 20:00:00 20:00:00 no delay
10280,3/10/2024,16:00:00,16:30:00,16:30:00,no delay,2024-03-10 16:00:00 16:30:00 16:30:00 no delay
10281,3/10/2024,16:15:00,16:45:00,16:45:00,no delay,2024-03-10 16:15:00 16:45:00 16:45:00 no delay
10282,3/10/2024,16:15:00,17:35:00,17:35:00,no delay,2024-03-10 16:15:00 17:35:00 17:35:00 no delay
10283,3/10/2024,16:15:00,17:15:00,17:15:00,no delay,2024-03-10 16:15:00 17:15:00 17:15:00 no delay
10284,3/9/2024,19:30:00,21:20:00,21:20:00,no delay,2024-03-09 19:30:00 21:20:00 21:20:00 no delay
10285,3/10/2024,16:30:00,18:45:00,18:45:00,no delay,2024-03-10 16:30:00 18:45:00 18:45:00 no delay
10286,3/10/2024,16:30:00,17:50:00,17:50:00,no delay,2024-03-10 16:30:00 17:50:00 17:50:00 no delay
10287,3/10/2024,16:30:00,17:30:00,17:30:00,no delay,2024-03-10 16:30:00 17:30:00 17:30:00 no delay
10288,3/10/2024,16:45:00,19:00:00,19:00:00,no delay,2024-03-10 16:45:00 19:00:00 19:00:00 no delay
10289,3/9/2024,19:45:00,21:35:00,21:35:00,no delay,2024-03-09 19:45:00 21:35:00 21:35:00 no delay
10290,3/9/2024,20:00:00,20:30:00,20:30:00,no delay,2024-03-09 20:00:00 20:30:00 20:30:00 no delay
10291,3/10/2024,17:00:00,18:50:00,18:50:00,no delay,2024-03-10 17:00:00 18:50:00 18:50:00 no delay
10292,3/10/2024,17:15:00,17:45:00,17:45:00,no delay,2024-03-10 17:15:00 17:45:00 17:45:00 no delay
10293,3/9/2024,20:30:00,21:50:00,21:50:00,no delay,2024-03-09 20:30:00 21:50:00 21:50:00 no delay
10294,3/10/2024,17:30:00,19:45:00,19:45:00,no delay,2024-03-10 17:30:00 19:45:00 19:45:00 no delay
10295,3/10/2024,17:45:00,19:05:00,19:05:00,no delay,2024-03-10 17:45:00 19:05:00 19:05:00 no delay
10296,3/10/2024,18:45:00,19:15:00,19:15:00,no delay,2024-03-10 18:45:00 19:15:00 19:15:00 no delay
10297,3/10/2024,18:45:00,19:45:00,19:45:00,no delay,2024-03-10 18:45:00 19:45:00 19:45:00 no delay
10298,3/10/2024,18:00:00,19:20:00,19:20:00,no delay,2024-03-10 18:00:00 19:20:00 19:20:00 no delay
10299,3/10/2024,17:45:00,18:15:00,18:15:00,no delay,2024-03-10 17:45:00 18:15:00 18:15:00 no delay
10300,3/10/2024,18:15:00,19:35:00,19:35:00,no delay,2024-03-10 18:15:00 19:35:00 19:35:00 no delay
10301,3/10/2024,18:30:00,19:30:00,19:30:00,no delay,2024-03-10 18:30:00 19:30:00 19:30:00 no delay
10302,3/10/2024,18:45:00,20:05:00,15:00:00,Weather,2024-03-10 18:45:00 20:05:00 15:00:00 Weather
10303,3/10/2024,18:45:00,19:20:00,19:20:00,no delay,2024-03-10 18:45:00 19:20:00 19:20:00 no delay
10304,3/10/2024,18:45:00,19:05:00,19:05:00,no delay,2024-03-10 18:45:00 19:05:00 19:05:00 no delay
10305,3/10/2024,17:45:00,19:35:00,19:35:00,no delay,2024-03-10 17:45:00 19:35:00 19:35:00 no delay
10306,3/10/2024,17:45:00,18:45:00,18:45:00,no delay,2024-03-10 17:45:00 18:45:00 18:45:00 no delay
10307,3/10/2024,19:00:00,20:20:00,20:20:00,no delay,2024-03-10 19:00:00 20:20:00 20:20:00 no delay
10308,3/10/2024,19:15:00,19:45:00,19:45:00,no delay,2024-03-10 19:15:00 19:45:00 19:45:00 no delay
10309,3/10/2024,20:00:00,21:00:00,21:00:00,no delay,2024-03-10 20:00:00 21:00:00 21:00:00 no delay
10310,3/10/2024,20:00:00,21:20:00,21:20:00,no delay,2024-03-10 20:00:00 21:20:00 21:20:00 no delay
10311,3/10/2024,20:15:00,20:45:00,20:45:00,no delay,2024-03-10 20:15:00 20:45:00 20:45:00 no delay
10312,3/10/2024,0:30:00,1:50:00,1:50:00,no delay,2024-03-10 00:30:00 01:50:00 01:50:00 no delay
10313,3/10/2024,21:30:00,23:20:00,23:20:00,no delay,2024-03-10 21:30:00 23:20:00 23:20:00 no delay
10314,3/10/2024,22:00:00,23:20:00,23:20:00,no delay,2024-03-10 22:00:00 23:20:00 23:20:00 no delay
10315,3/10/2024,22:15:00,23:35:00,23:35:00,no delay,2024-03-10 22:15:00 23:35:00 23:35:00 no delay
10316,3/10/2024,22:15:00,0:05:00,0:05:00,no delay,2024-03-10 22:15:00 00:05:00 00:05:00 no delay
10317,3/10/2024,22:30:00,23:50:00,23:50:00,no delay,2024-03-10 22:30:00 23:50:00 23:50:00 no delay
10318,3/10/2024,1:30:00,2:30:00,2:30:00,no delay,2024-03-10 01:30:00 02:30:00 02:30:00 no delay
10319,3/10/2024,23:00:00,0:00:00,0:00:00,no delay,2024-03-10 23:00:00 00:00:00 00:00:00 no delay
10320,3/11/2024,23:30:00,0:50:00,0:50:00,no delay,2024-03-11 23:30:00 00:50:00 00:50:00 no delay
10321,3/10/2024,2:30:00,3:00:00,3:00:00,no delay,2024-03-10 02:30:00 03:00:00 03:00:00 no delay
10322,3/10/2024,23:30:00,0:00:00,0:00:00,no delay,2024-03-10 23:30:00 00:00:00 00:00:00 no delay
10323,3/11/2024,23:45:00,0:35:00,0:35:00,no delay,2024-03-11 23:45:00 00:35:00 00:35:00 no delay
10324,3/11/2024,0:00:00,0:30:00,0:30:00,no delay,2024-03-11 00:00:00 00:30:00 00:30:00 no delay
10325,3/11/2024,0:00:00,1:00:00,1:00:00,no delay,2024-03-11 00:00:00 01:00:00 01:00:00 no delay
10326,3/10/2024,3:00:00,3:30:00,3:30:00,no delay,2024-03-10 03:00:00 03:30:00 03:30:00 no delay
10327,3/11/2024,0:15:00,0:45:00,0:45:00,no delay,2024-03-11 00:15:00 00:45:00 00:45:00 no delay
10328,3/10/2024,3:30:00,4:00:00,4:32:00,Weather Conditions,2024-03-10 03:30:00 04:00:00 04:32:00 Weather Conditions
10329,3/10/2024,3:30:00,4:20:00,4:41:00,Weather Conditions,2024-03-10 03:30:00 04:20:00 04:41:00 Weather Conditions
10330,3/10/2024,4:15:00,4:45:00,4:45:00,no delay,2024-03-10 04:15:00 04:45:00 04:45:00 no delay
10331,3/11/2024,1:45:00,3:05:00,3:05:00,no delay,2024-03-11 01:45:00 03:05:00 03:05:00 no delay
10332,3/11/2024,2:00:00,3:00:00,3:00:00,no delay,2024-03-11 02:00:00 03:00:00 03:00:00 no delay
10333,3/11/2024,2:00:00,3:50:00,3:50:00,no delay,2024-03-11 02:00:00 03:50:00 03:50:00 no delay
10334,3/11/2024,2:45:00,4:35:00,4:35:00,no delay,2024-03-11 02:45:00 04:35:00 04:35:00 no delay
10335,3/10/2024,6:15:00,8:05:00,8:05:00,no delay,2024-03-10 06:15:00 08:05:00 08:05:00 no delay
10336,3/10/2024,6:30:00,7:00:00,8:17:00,Signal Failure,2024-03-10 06:30:00 07:00:00 08:17:00 Signal Failure
10337,3/10/2024,6:30:00,7:00:00,7:00:00,no delay,2024-03-10 06:30:00 07:00:00 07:00:00 no delay
10338,3/11/2024,3:30:00,5:20:00,5:20:00,no delay,2024-03-11 03:30:00 05:20:00 05:20:00 no delay
10339,3/10/2024,6:45:00,7:45:00,7:45:00,no delay,2024-03-10 06:45:00 07:45:00 07:45:00 no delay
10340,3/11/2024,4:15:00,4:45:00,4:45:00,no delay,2024-03-11 04:15:00 04:45:00 04:45:00 no delay
10341,3/10/2024,7:15:00,8:15:00,8:15:00,no delay,2024-03-10 07:15:00 08:15:00 08:15:00 no delay
10342,3/10/2024,7:30:00,8:50:00,8:50:00,no delay,2024-03-10 07:30:00 08:50:00 08:50:00 no delay
10343,3/10/2024,8:00:00,9:50:00,10:11:00,Weather,2024-03-10 08:00:00 09:50:00 10:11:00 Weather
10344,3/10/2024,8:00:00,8:25:00,8:25:00,no delay,2024-03-10 08:00:00 08:25:00 08:25:00 no delay
10345,3/11/2024,5:15:00,6:35:00,6:35:00,no delay,2024-03-11 05:15:00 06:35:00 06:35:00 no delay
10346,3/10/2024,8:15:00,9:35:00,10:34:00,Signal Failure,2024-03-10 08:15:00 09:35:00 10:34:00 Signal Failure
10347,3/11/2024,5:30:00,7:20:00,7:20:00,no delay,2024-03-11 05:30:00 07:20:00 07:20:00 no delay
10348,3/11/2024,5:30:00,6:50:00,6:50:00,no delay,2024-03-11 05:30:00 06:50:00 06:50:00 no delay
10349,3/10/2024,7:45:00,9:15:00,9:15:00,no delay,2024-03-10 07:45:00 09:15:00 09:15:00 no delay
10350,3/11/2024,6:00:00,6:30:00,6:30:00,no delay,2024-03-11 06:00:00 06:30:00 06:30:00 no delay
10351,3/11/2024,6:15:00,7:15:00,7:15:00,no delay,2024-03-11 06:15:00 07:15:00 07:15:00 no delay
10352,3/11/2024,6:15:00,6:45:00,6:45:00,no delay,2024-03-11 06:15:00 06:45:00 06:45:00 no delay
10353,3/11/2024,6:30:00,7:50:00,7:50:00,no delay,2024-03-11 06:30:00 07:50:00 07:50:00 no delay
10354,3/11/2024,6:30:00,6:55:00,6:55:00,no delay,2024-03-11 06:30:00 06:55:00 06:55:00 no delay
10355,3/11/2024,6:30:00,8:00:00,8:00:00,no delay,2024-03-11 06:30:00 08:00:00 08:00:00 no delay
10356,3/11/2024,6:30:00,7:00:00,7:00:00,no delay,2024-03-11 06:30:00 07:00:00 07:00:00 no delay
10357,3/11/2024,7:30:00,9:20:00,9:20:00,no delay,2024-03-11 07:30:00 09:20:00 09:20:00 no delay
10358,3/11/2024,6:30:00,8:20:00,8:20:00,no delay,2024-03-11 06:30:00 08:20:00 08:20:00 no delay
10359,3/11/2024,7:45:00,8:15:00,8:15:00,no delay,2024-03-11 07:45:00 08:15:00 08:15:00 no delay
10360,3/11/2024,7:45:00,9:15:00,9:15:00,no delay,2024-03-11 07:45:00 09:15:00 09:15:00 no delay
10361,3/11/2024,7:45:00,8:45:00,8:45:00,no delay,2024-03-11 07:45:00 08:45:00 08:45:00 no delay
10362,3/11/2024,6:45:00,7:15:00,7:15:00,no delay,2024-03-11 06:45:00 07:15:00 07:15:00 no delay
10363,3/11/2024,6:45:00,7:45:00,7:45:00,no delay,2024-03-11 06:45:00 07:45:00 07:45:00 no delay
10364,3/11/2024,6:45:00,8:05:00,8:05:00,no delay,2024-03-11 06:45:00 08:05:00 08:05:00 no delay
10365,3/11/2024,7:00:00,8:00:00,8:00:00,no delay,2024-03-11 07:00:00 08:00:00 08:00:00 no delay
10366,3/11/2024,7:15:00,7:45:00,7:45:00,no delay,2024-03-11 07:15:00 07:45:00 07:45:00 no delay
10367,3/10/2024,10:30:00,11:00:00,11:00:00,no delay,2024-03-10 10:30:00 11:00:00 11:00:00 no delay
10368,3/11/2024,7:30:00,9:45:00,9:45:00,no delay,2024-03-11 07:30:00 09:45:00 09:45:00 no delay
10369,3/11/2024,7:30:00,8:40:00,15:00:00,Traffic,2024-03-11 07:30:00 08:40:00 15:00:00 Traffic
10370,3/11/2024,7:30:00,8:50:00,8:50:00,no delay,2024-03-11 07:30:00 08:50:00 08:50:00 no delay
10371,3/11/2024,7:30:00,7:55:00,8:24:00,Staffing,2024-03-11 07:30:00 07:55:00 08:24:00 Staffing
10372,3/11/2024,8:00:00,9:20:00,9:20:00,no delay,2024-03-11 08:00:00 09:20:00 09:20:00 no delay
10373,3/11/2024,8:00:00,9:00:00,9:00:00,no delay,2024-03-11 08:00:00 09:00:00 09:00:00 no delay
10374,3/10/2024,11:00:00,11:30:00,11:50:00,Staff Shortage,2024-03-10 11:00:00 11:30:00 11:50:00 Staff Shortage
10375,3/11/2024,8:00:00,10:15:00,11:03:00,Weather,2024-03-11 08:00:00 10:15:00 11:03:00 Weather
10376,3/11/2024,8:15:00,9:35:00,9:35:00,no delay,2024-03-11 08:15:00 09:35:00 09:35:00 no delay
10377,3/11/2024,8:15:00,9:45:00,9:45:00,no delay,2024-03-11 08:15:00 09:45:00 09:45:00 no delay
10378,3/10/2024,11:30:00,12:50:00,12:50:00,no delay,2024-03-10 11:30:00 12:50:00 12:50:00 no delay
10379,3/11/2024,9:45:00,11:05:00,11:05:00,no delay,2024-03-11 09:45:00 11:05:00 11:05:00 no delay
10380,3/11/2024,8:45:00,9:45:00,9:45:00,no delay,2024-03-11 08:45:00 09:45:00 09:45:00 no delay
10381,3/11/2024,8:45:00,10:05:00,10:05:00,no delay,2024-03-11 08:45:00 10:05:00 10:05:00 no delay
10382,3/11/2024,9:00:00,10:20:00,10:20:00,no delay,2024-03-11 09:00:00 10:20:00 10:20:00 no delay
10383,3/11/2024,9:15:00,9:45:00,9:45:00,no delay,2024-03-11 09:15:00 09:45:00 09:45:00 no delay
10384,3/10/2024,12:30:00,13:50:00,13:50:00,no delay,2024-03-10 12:30:00 13:50:00 13:50:00 no delay
10385,3/10/2024,13:00:00,14:50:00,14:50:00,no delay,2024-03-10 13:00:00 14:50:00 14:50:00 no delay
10386,3/10/2024,13:30:00,14:00:00,14:00:00,no delay,2024-03-10 13:30:00 14:00:00 14:00:00 no delay
10387,3/11/2024,10:30:00,11:00:00,11:00:00,no delay,2024-03-11 10:30:00 11:00:00 11:00:00 no delay
10388,3/10/2024,13:30:00,14:30:00,14:30:00,no delay,2024-03-10 13:30:00 14:30:00 14:30:00 no delay
10389,3/11/2024,11:00:00,11:30:00,11:42:00,Staff Shortage,2024-03-11 11:00:00 11:30:00 11:42:00 Staff Shortage
10390,3/10/2024,14:00:00,15:00:00,15:00:00,no delay,2024-03-10 14:00:00 15:00:00 15:00:00 no delay
10391,3/10/2024,14:15:00,16:05:00,16:05:00,no delay,2024-03-10 14:15:00 16:05:00 16:05:00 no delay
10392,3/10/2024,14:15:00,16:30:00,16:30:00,no delay,2024-03-10 14:15:00 16:30:00 16:30:00 no delay
10393,3/10/2024,14:15:00,15:30:00,15:33:00,Signal Failure,2024-03-10 14:15:00 15:30:00 15:33:00 Signal Failure
10394,3/11/2024,11:45:00,13:05:00,13:05:00,no delay,2024-03-11 11:45:00 13:05:00 13:05:00 no delay
10395,3/11/2024,12:00:00,13:20:00,13:20:00,no delay,2024-03-11 12:00:00 13:20:00 13:20:00 no delay
10396,3/10/2024,15:00:00,16:30:00,16:30:00,no delay,2024-03-10 15:00:00 16:30:00 16:30:00 no delay
10397,3/10/2024,15:30:00,15:55:00,15:55:00,no delay,2024-03-10 15:30:00 15:55:00 15:55:00 no delay
10398,3/10/2024,16:00:00,17:50:00,17:50:00,no delay,2024-03-10 16:00:00 17:50:00 17:50:00 no delay
10399,3/11/2024,9:30:00,11:45:00,12:13:00,Traffic,2024-03-11 09:30:00 11:45:00 12:13:00 Traffic
10400,3/11/2024,13:30:00,14:50:00,14:50:00,no delay,2024-03-11 13:30:00 14:50:00 14:50:00 no delay
10401,3/11/2024,13:45:00,14:15:00,14:15:00,no delay,2024-03-11 13:45:00 14:15:00 14:15:00 no delay
10402,3/10/2024,16:45:00,17:15:00,17:15:00,no delay,2024-03-10 16:45:00 17:15:00 17:15:00 no delay
10403,3/11/2024,14:00:00,15:20:00,15:20:00,no delay,2024-03-11 14:00:00 15:20:00 15:20:00 no delay
10404,3/10/2024,17:00:00,17:30:00,17:30:00,no delay,2024-03-10 17:00:00 17:30:00 17:30:00 no delay
10405,3/11/2024,14:00:00,16:30:00,16:30:00,no delay,2024-03-11 14:00:00 16:30:00 16:30:00 no delay
10406,3/10/2024,17:00:00,18:20:00,18:20:00,no delay,2024-03-10 17:00:00 18:20:00 18:20:00 no delay
10407,3/10/2024,17:15:00,18:35:00,18:35:00,no delay,2024-03-10 17:15:00 18:35:00 18:35:00 no delay
10408,3/11/2024,14:15:00,14:45:00,14:45:00,no delay,2024-03-11 14:15:00 14:45:00 14:45:00 no delay
10409,3/11/2024,14:15:00,16:05:00,16:05:00,no delay,2024-03-11 14:15:00 16:05:00 16:05:00 no delay
10410,3/11/2024,14:45:00,15:15:00,15:15:00,no delay,2024-03-11 14:45:00 15:15:00 15:15:00 no delay
10411,3/11/2024,14:45:00,15:45:00,15:45:00,no delay,2024-03-11 14:45:00 15:45:00 15:45:00 no delay
10412,3/11/2024,15:00:00,16:00:00,16:00:00,no delay,2024-03-11 15:00:00 16:00:00 16:00:00 no delay
10413,3/10/2024,18:00:00,19:00:00,19:00:00,no delay,2024-03-10 18:00:00 19:00:00 19:00:00 no delay
10414,3/10/2024,18:15:00,20:05:00,20:05:00,no delay,2024-03-10 18:15:00 20:05:00 20:05:00 no delay
10415,3/11/2024,15:30:00,16:30:00,16:30:00,no delay,2024-03-11 15:30:00 16:30:00 16:30:00 no delay
10416,3/11/2024,15:45:00,17:05:00,17:05:00,no delay,2024-03-11 15:45:00 17:05:00 17:05:00 no delay
10417,3/10/2024,18:45:00,20:35:00,20:35:00,no delay,2024-03-10 18:45:00 20:35:00 20:35:00 no delay
10418,3/10/2024,18:45:00,19:55:00,19:55:00,no delay,2024-03-10 18:45:00 19:55:00 19:55:00 no delay
10419,3/11/2024,16:00:00,17:20:00,17:52:00,Signal failure,2024-03-11 16:00:00 17:20:00 17:52:00 Signal failure
10420,3/11/2024,16:00:00,16:30:00,16:30:00,no delay,2024-03-11 16:00:00 16:30:00 16:30:00 no delay
10421,3/11/2024,16:15:00,16:45:00,15:00:00,Signal failure,2024-03-11 16:15:00 16:45:00 15:00:00 Signal failure
10422,3/11/2024,16:15:00,17:35:00,17:35:00,no delay,2024-03-11 16:15:00 17:35:00 17:35:00 no delay
10423,3/11/2024,16:15:00,18:05:00,18:05:00,no delay,2024-03-11 16:15:00 18:05:00 18:05:00 no delay
10424,3/11/2024,16:30:00,17:45:00,17:45:00,no delay,2024-03-11 16:30:00 17:45:00 17:45:00 no delay
10425,3/11/2024,17:30:00,19:45:00,20:13:00,Technical Issue,2024-03-11 17:30:00 19:45:00 20:13:00 Technical Issue
10426,3/11/2024,17:30:00,19:20:00,19:37:00,Technical Issue,2024-03-11 17:30:00 19:20:00 19:37:00 Technical Issue
10427,3/10/2024,19:45:00,21:35:00,21:35:00,no delay,2024-03-10 19:45:00 21:35:00 21:35:00 no delay
10428,3/11/2024,17:15:00,17:45:00,17:45:00,no delay,2024-03-11 17:15:00 17:45:00 17:45:00 no delay
10429,3/10/2024,20:15:00,22:05:00,22:05:00,no delay,2024-03-10 20:15:00 22:05:00 22:05:00 no delay
10430,3/11/2024,17:15:00,18:15:00,18:15:00,no delay,2024-03-11 17:15:00 18:15:00 18:15:00 no delay
10431,3/11/2024,17:15:00,18:45:00,18:45:00,no delay,2024-03-11 17:15:00 18:45:00 18:45:00 no delay
10432,3/11/2024,18:45:00,19:15:00,19:15:00,no delay,2024-03-11 18:45:00 19:15:00 19:15:00 no delay
10433,3/11/2024,18:45:00,19:45:00,19:45:00,no delay,2024-03-11 18:45:00 19:45:00 19:45:00 no delay
10434,3/11/2024,17:45:00,18:15:00,18:15:00,no delay,2024-03-11 17:45:00 18:15:00 18:15:00 no delay
10435,3/11/2024,17:45:00,19:05:00,19:05:00,no delay,2024-03-11 17:45:00 19:05:00 19:05:00 no delay
10436,3/10/2024,21:00:00,22:20:00,22:20:00,no delay,2024-03-10 21:00:00 22:20:00 22:20:00 no delay
10437,3/11/2024,18:00:00,19:00:00,19:00:00,no delay,2024-03-11 18:00:00 19:00:00 19:00:00 no delay
10438,3/11/2024,18:15:00,19:35:00,19:35:00,no delay,2024-03-11 18:15:00 19:35:00 19:35:00 no delay
10439,3/10/2024,21:30:00,22:00:00,22:00:00,no delay,2024-03-10 21:30:00 22:00:00 22:00:00 no delay
10440,3/11/2024,18:30:00,19:30:00,19:30:00,no delay,2024-03-11 18:30:00 19:30:00 19:30:00 no delay
10441,3/11/2024,18:30:00,19:50:00,19:50:00,no delay,2024-03-11 18:30:00 19:50:00 19:50:00 no delay
10442,3/11/2024,18:45:00,19:05:00,19:05:00,no delay,2024-03-11 18:45:00 19:05:00 19:05:00 no delay
10443,3/11/2024,18:45:00,20:05:00,20:05:00,no delay,2024-03-11 18:45:00 20:05:00 20:05:00 no delay
10444,3/11/2024,18:45:00,20:35:00,20:35:00,no delay,2024-03-11 18:45:00 20:35:00 20:35:00 no delay
10445,3/10/2024,22:00:00,23:30:00,23:30:00,no delay,2024-03-10 22:00:00 23:30:00 23:30:00 no delay
10446,3/11/2024,19:15:00,19:45:00,19:45:00,no delay,2024-03-11 19:15:00 19:45:00 19:45:00 no delay
10447,3/11/2024,19:45:00,21:05:00,21:05:00,no delay,2024-03-11 19:45:00 21:05:00 21:05:00 no delay
10448,3/11/2024,19:45:00,21:35:00,21:35:00,no delay,2024-03-11 19:45:00 21:35:00 21:35:00 no delay
10449,3/11/2024,20:00:00,21:00:00,21:00:00,no delay,2024-03-11 20:00:00 21:00:00 21:00:00 no delay
10450,3/11/2024,20:00:00,21:20:00,21:20:00,no delay,2024-03-11 20:00:00 21:20:00 21:20:00 no delay
10451,3/11/2024,20:15:00,20:45:00,20:45:00,no delay,2024-03-11 20:15:00 20:45:00 20:45:00 no delay
10452,3/11/2024,0:00:00,0:30:00,15:00:00,Signal Failure,2024-03-11 00:00:00 00:30:00 15:00:00 Signal Failure
10453,3/11/2024,0:30:00,2:20:00,2:20:00,no delay,2024-03-11 00:30:00 02:20:00 02:20:00 no delay
10454,3/11/2024,21:30:00,22:50:00,22:50:00,no delay,2024-03-11 21:30:00 22:50:00 22:50:00 no delay
